date,pnl
2015-12-18,0.0
2015-12-21,-0.0
2015-12-22,-0.0
2015-12-23,0.0
2015-12-24,-0.0
2015-12-28,-0.0
2015-12-29,0.0
2015-12-30,0.0
2015-12-31,-0.0
2016-01-04,-0.0
2016-01-05,-0.0
2016-01-06,-0.0
2016-01-07,0.0
2016-01-08,-0.0
2016-01-11,0.0
2016-01-12,-0.0
2016-01-13,0.0
2016-01-14,-0.0
2016-01-15,-0.0
2016-01-19,0.0
2016-01-20,0.0
2016-01-21,0.0
2016-01-22,0.0
2016-01-25,-0.0
2016-01-26,0.0
2016-01-27,-0.0
2016-01-28,0.0
2016-01-29,-0.0
2016-02-01,0.0
2016-02-02,-0.0
2016-02-03,0.0
2016-02-04,-0.0
2016-02-05,0.0
2016-02-08,-0.0
2016-02-09,0.0
2016-02-10,-0.0
2016-02-11,-0.0
2016-02-12,0.0
2016-02-16,-0.0
2016-02-17,0.023371278247214515
2016-02-18,-0.0
2016-02-19,-0.0
2016-02-22,-0.0
2016-02-23,0.0
2016-02-24,0.0
2016-02-25,0.0
2016-02-26,-0.0
2016-03-07,0.0
2016-03-15,-0.0
2016-03-16,0.012819023245940399
2016-03-17,0.01948517534178868
2016-03-18,-0.0
2016-03-21,-0.0
2016-03-22,-0.0
2016-03-23,-0.0
2016-03-24,0.011300205941848837
2016-03-29,
2016-03-30,-0.0
2016-03-31,0.0
2016-04-01,-0.0
2016-04-04,0.0
2016-04-05,-0.0
2016-04-06,0.0
2016-04-07,-0.0
2016-04-08,0.004075727582400806
2016-04-11,0.007485084298458226
2016-04-12,-0.0
2016-04-13,-0.0
2016-04-14,0.001274484565139337
2016-04-15,0.005571994277866135
2016-04-18,0.008963533192390934
2016-04-19,0.0
2016-04-21,-0.0
2016-04-22,0.0
2016-04-25,-0.0
2016-04-26,0.0
2016-04-27,-0.0
2016-04-28,0.0
2016-04-29,-0.0
2016-05-02,0.009217046407555099
2016-05-03,-0.0
2016-05-04,-0.0010813144657105772
2016-05-09,0.006465107317669833
2016-05-10,0.0
2016-05-11,-0.0
2016-05-12,0.0
2016-05-16,-0.0
2016-05-17,-0.004119622033540882
2016-05-18,0.006057328230935424
2016-05-19,-0.009744638284746532
2016-05-20,-0.006771593405206175
2016-05-23,-0.0009267714340561277
2016-05-24,0.00403438742432141
2016-05-25,-0.013357872531474881
2016-05-26,0.0
2016-05-27,-0.0015277696522459296
2016-05-31,0.010764551156025082
2016-06-01,0.0036305656170553258
2016-06-02,0.004707293856723832
2016-06-03,-0.008682676201219777
2016-06-06,0.009425756216234262
2016-06-07,0.008739760931172416
2016-06-08,0.0008488362930236422
2016-06-09,0.0030926412428020863
2016-06-10,0.0
2016-06-13,0.0
2016-06-14,-0.0
2016-06-15,0.0
2016-06-16,-0.0
2016-06-17,0.0
2016-06-20,0.0
2016-06-21,-0.0
2016-06-22,0.0
2016-06-23,-0.0
2016-06-24,-0.0
2016-06-27,0.040212512098057436
2016-06-28,0.014551089289624619
2016-06-29,0.0
2016-06-30,-0.0
2016-07-01,0.0
2016-07-05,-0.0
2016-07-06,0.0
2016-07-07,0.0
2016-07-08,0.0
2016-07-11,-0.0
2016-07-12,0.0
2016-07-15,-0.0
2016-07-18,0.008576337856490784
2016-07-19,-0.017120085492130326
2016-07-20,0.0013373839640585077
2016-07-21,-0.005503040719736632
2016-07-22,-0.015081766992746888
2016-07-25,0.01288973945757287
2016-07-26,-0.002161769811644426
2016-07-27,0.001801752361859664
2016-07-28,-0.0033300734056709866
2016-07-29,0.008558254253390803
2016-08-01,0.006525573573888256
2016-08-02,0.003129269831840068
2016-08-03,0.006263744112169824
2016-08-04,-0.008519640003992178
2016-08-05,0.010245311294730868
2016-08-08,0.019289632974796536
2016-08-09,-0.0
2016-08-10,0.0
2016-08-11,-0.0
2016-08-12,0.0
2016-08-15,-0.0
2016-08-16,0.0
2016-08-17,-0.0
2016-08-18,0.0
2016-08-19,-0.0
2016-08-22,0.0
2016-08-23,-0.0
2016-08-24,0.0
2016-08-25,0.0
2016-08-29,-0.0
2016-08-30,0.020376612046913472
2016-09-02,0.016053122629920053
2016-09-06,0.0
2016-09-07,-0.0
2016-09-09,-0.0
2016-09-12,0.0
2016-09-13,-0.0
2016-09-14,0.0
2016-09-16,-0.0
2016-09-19,0.0
2016-09-20,-0.0
2016-09-21,0.0
2016-09-22,0.0
2016-09-23,-0.0
2016-09-26,0.0
2016-09-27,0.0
2016-09-28,-0.0
2016-09-29,-0.0
2016-09-30,0.0
2016-10-03,-0.0
2016-10-04,0.0
2016-10-05,0.0
2016-10-06,-0.0
2016-10-07,0.0
2016-10-10,-0.0
2016-10-11,0.0
2016-10-12,0.0
2016-10-13,0.0
2016-10-14,-0.0
2016-10-17,0.0
2016-10-18,0.0
2016-10-19,-0.0013290666237351961
2016-10-20,-0.00041633493190494923
2016-10-21,-0.0017810080008930093
2016-10-24,-0.002901547702419748
2016-10-25,0.0014420574518997694
2016-10-26,-0.004066492928218184
2016-10-27,0.013305483024473182
2016-10-28,-0.011855921995673854
2016-10-31,0.003064807553067718
2016-11-01,0.005466616793111088
2016-11-02,-0.009641857922425057
2016-11-03,-0.0016562787856454365
2016-11-04,0.014503858922742398
2016-11-07,0.016232531405253003
2016-11-08,-0.0
2016-11-09,0.0
2016-11-10,-0.0
2016-11-11,-0.0
2016-11-14,-0.0
2016-11-15,-0.0001277521841136311
2016-11-16,0.013936235850593233
2016-11-17,0.0077400183527502695
2016-11-18,-0.0
2016-11-21,0.0
2016-11-22,-0.0
2016-11-25,-0.0
2016-11-28,0.0
2016-11-29,0.0
2016-11-30,-0.0
2016-12-01,0.0
2016-12-02,-0.0
2016-12-06,0.0
2016-12-09,0.0
2016-12-12,0.006399791050636278
2016-12-13,-0.0024639344308780217
2016-12-15,0.04823398908391689
2016-12-16,0.0
2016-12-19,-0.0
2016-12-20,0.0
2016-12-21,-0.0
2016-12-22,-0.0
2016-12-23,0.0
2016-12-27,-0.0007359391555565292
2016-12-28,0.013637951521018075
2016-12-29,0.00262718107953238
2016-12-30,0.0
2017-01-03,0.0
2017-01-04,0.0
2017-01-05,0.0
2017-01-06,-0.0
2017-01-09,-0.0
2017-01-10,0.0
2017-01-11,0.0
2017-01-12,0.0
2017-01-13,0.0
2017-01-17,-0.030366970064936334
2017-01-18,0.0396004730184171
2017-01-19,0.007852774199719068
2017-01-20,0.0
2017-01-23,0.0
2017-01-24,-0.0
2017-01-25,-0.0
2017-01-26,-0.0
2017-01-27,-0.0
2017-01-30,-0.0
2017-01-31,0.0
2017-02-01,0.0
2017-02-02,-0.0
2017-02-03,0.0
2017-02-06,-0.0
2017-02-07,0.0
2017-02-08,0.0
2017-02-09,-0.0
2017-02-10,-0.0
2017-02-13,0.0
2017-02-14,0.0
2017-02-15,0.0
2017-02-16,0.0
2017-02-17,-0.0
2017-02-22,0.0
2017-02-23,0.003421325107086153
2017-02-24,0.01569040191892651
2017-02-27,0.0
2017-02-28,-0.028110136718979096
2017-03-03,0.05196222275316398
2017-03-06,0.0
2017-03-17,0.019938875479777175
2017-03-20,-0.0
2017-03-21,0.0
2017-03-22,-0.0
2017-03-23,0.0
2017-03-24,-0.0
2017-03-27,0.0
2017-03-28,-0.0
2017-03-29,0.0
2017-03-30,0.0
2017-03-31,-0.0
2017-04-03,-0.0
2017-04-04,0.0
2017-04-05,0.0
2017-04-06,-0.0
2017-04-07,-0.0
2017-04-10,-0.0
2017-04-11,-0.0
2017-04-12,-0.0
2017-04-13,-0.0
2017-04-18,
2017-04-19,-0.0
2017-04-20,0.0
2017-04-21,-0.0
2017-04-25,0.0
2017-05-11,0.0
2017-05-16,-0.0
2017-05-17,0.0
2017-05-18,-0.0
2017-05-19,0.0
2017-05-22,-0.0
2017-05-23,-0.0
2017-05-24,-0.0
2017-05-25,0.0
2017-05-26,-0.0
2017-05-30,0.0
2017-05-31,0.0
2017-06-01,-0.0
2017-06-02,-0.0
2017-06-05,0.0
2017-06-06,-0.0
2017-06-07,0.0
2017-06-08,-0.0
2017-06-09,0.0
2017-06-12,-0.0
2017-06-13,-0.0
2017-06-14,0.0
2017-06-15,-0.0
2017-06-16,-0.0
2017-06-19,-0.0
2017-06-20,-0.0034489702275800104
2017-06-22,-0.015128763026376411
2017-06-28,0.005773379945942566
2017-06-29,0.013993688863881122
2017-07-03,0.00798151022989687
2017-07-06,0.020429737565184555
2017-07-07,-0.0
2017-07-13,-0.0
2017-07-17,0.0
2017-07-18,-0.0
2017-07-19,0.0
2017-07-20,-0.0
2017-07-21,0.0
2017-07-24,-0.0
2017-07-25,-0.0
2017-07-26,0.0
2017-07-27,0.0
2017-07-28,0.0
2017-07-31,-0.0
2017-08-01,-0.0
2017-08-02,0.0
2017-08-03,-0.0
2017-08-04,0.0
2017-08-07,-0.0
2017-08-08,0.0
2017-08-09,0.0
2017-08-10,-0.0
2017-08-11,0.0
2017-08-14,-0.0
2017-08-15,-0.0
2017-08-16,0.0
2017-08-17,0.0
2017-08-18,-0.0
2017-08-21,0.0
2017-08-22,-0.0
2017-08-23,0.0
2017-08-24,0.0
2017-08-29,-0.0
2017-08-30,-0.0
2017-08-31,0.0
2017-09-01,0.0
2017-09-06,0.0
2017-09-08,0.0
2017-09-12,-0.007989794357850804
2017-09-15,0.0366161803963453
2017-09-18,-0.0
2017-09-19,0.0
2017-09-20,0.0
2017-09-21,0.0
2017-09-22,-0.0
2017-09-25,0.0
2017-09-26,-0.0
2017-09-27,0.0
2017-09-28,-0.0
2017-09-29,0.0
2017-10-02,-0.0
2017-10-03,0.0
2017-10-04,0.0
2017-10-05,-0.0
2017-10-06,-0.0
2017-10-09,0.0
2017-10-10,0.0
2017-10-11,0.0
2017-10-12,-0.0
2017-10-13,-0.0
2017-10-16,-0.0
2017-10-17,-0.0
2017-10-18,0.0
2017-10-19,0.0
2017-10-20,-0.0
2017-10-23,0.0
2017-10-24,-0.0
2017-10-25,0.0
2017-10-26,0.002469765859724415
2017-10-27,-0.006794468003078062
2017-10-30,-0.00041920595410542376
2017-10-31,0.006763974793928641
2017-11-01,0.0026668715494643537
2017-11-02,0.015566973284886342
2017-11-03,0.0
2017-11-06,0.0
2017-11-07,0.0
2017-11-08,0.0011153587104213987
2017-11-09,0.00843699743443884
2017-11-10,-0.007333053891127107
2017-11-13,0.004678183424779735
2017-11-14,0.008365024912752966
2017-11-15,-0.01874765172821733
2017-11-16,0.027491560601559113
2017-11-17,-0.007537737031167923
2017-11-20,-0.007493548940321108
2017-11-22,-0.0033205355696330867
2017-11-24,-0.006962132001202604
2017-11-28,0.010171384298957517
2017-11-29,-0.026334649517592353
2017-11-30,0.0017027392183043555
2017-12-05,0.0095862054876691
2017-12-06,-0.00796525290853381
2017-12-07,0.014497055402769446
2017-12-08,0.0018435178708384303
2017-12-13,0.08577358769431014
2017-12-14,-0.046353754309911656
2017-12-15,0.0
2017-12-18,0.0
2017-12-19,-0.0
2017-12-20,-0.0
2017-12-21,0.0
2017-12-22,-0.0
2017-12-26,0.0
2017-12-27,0.0
2017-12-28,-0.0
2017-12-29,0.0
2018-01-02,0.0
2018-01-03,-0.0
2018-01-04,0.0
2018-01-05,0.0
2018-01-08,0.0
2018-01-09,-0.0
2018-01-10,0.0
2018-01-11,-0.0
2018-01-12,0.0
2018-01-16,-0.0
2018-01-17,0.0
2018-01-18,-0.0
2018-01-19,-0.0
2018-01-22,0.0
2018-01-23,-0.0
2018-01-24,0.0
2018-01-25,-0.0
2018-01-26,0.0
2018-01-29,-0.0
2018-01-30,0.0
2018-01-31,-0.0
2018-02-01,0.0
2018-02-02,-0.0
2018-02-05,0.0
2018-02-06,0.0
2018-02-07,-0.0
2018-02-08,0.0
2018-02-09,-0.0
2018-02-12,-0.0
2018-02-13,0.0
2018-02-14,0.0
2018-02-15,0.0
2018-02-16,-0.0005416450533286547
2018-02-20,0.009544651884670552
2018-02-21,0.003554844151640559
2018-02-22,-0.011687471028026433
2018-02-26,-0.005389181609015373
2018-02-27,0.0035483806282867996
2018-02-28,0.013806356809782535
2018-03-01,-0.01205047129528521
2018-03-05,-0.008800384023378988
2018-03-06,0.009488738713229231
2018-03-07,0.0009727509654555151
2018-03-08,0.015809839429926826
2018-03-13,0.0
2018-03-15,0.01498734939288559
2018-03-16,0.00023562856980426138
2018-03-19,-0.006756112013443186
2018-03-20,0.004659689983466015
2018-03-21,-0.00957069151945086
2018-03-22,0.01837313877693947
2018-03-23,-0.024219739647188855
2018-03-26,0.0004766216058913568
2018-03-27,0.006221891115204364
2018-03-28,0.004208065602835605
2018-03-29,-0.019940249154525604
2018-04-03,0.016816344640161424
2018-04-04,0.0028586097171234884
2018-04-05,-0.010120347733700196
2018-04-06,-0.005957643431905892
2018-04-09,0.004825448759029391
2018-04-10,0.002408477494436208
2018-04-11,-0.0024328674493792335
2018-04-12,-0.005940061663850304
2018-04-13,-0.006576029592104216
2018-04-16,-0.022660366731251127
2018-04-17,-0.0
2018-04-18,-0.026686424880420126
2018-04-19,0.0
2018-04-20,-0.00042124814651630206
2018-04-25,0.0
2018-04-26,0.024905960745018923
2018-05-01,0.0
2018-05-02,0.009882969779534179
2018-05-03,-0.0
2018-05-09,0.008981496188848814
2018-05-11,-0.03653714518385609
2018-05-14,-0.0
2018-05-16,0.048669949182264714
2018-05-17,0.01753704970742872
2018-05-18,-0.0035805816308289076
2018-05-21,0.010016840566802465
2018-05-22,-0.005187738886487743
2018-05-23,0.011683225050411404
2018-05-24,-0.01093503585412532
2018-05-25,0.008617403038730063
2018-05-29,0.0077512265539085475
2018-05-30,-0.01244463674380156
2018-05-31,0.0038527759874724087
2018-06-01,-0.004216885605528732
2018-06-04,0.014740735345015705
2018-06-05,-0.010198696643666905
2018-06-06,0.009560763763300955
2018-06-07,-0.004709828450574702
2018-06-08,-0.005372030826246557
2018-06-11,-0.0039684279074061945
2018-06-12,-0.014297435571614971
2018-06-13,-0.014832843123118923
2018-06-14,-0.003846530790262658
2018-06-15,-0.004341900910810471
2018-06-18,0.02028522000248787
2018-06-19,0.03502463740441619
2018-06-21,0.0
2018-06-22,-0.0
2018-06-25,0.0
2018-06-26,-0.0
2018-07-10,0.0
2018-07-13,0.0
2018-07-17,0.0
2018-07-18,-0.0
2018-07-19,-0.0
2018-07-20,0.0
2018-07-23,-0.0
2018-07-24,-0.0
2018-07-25,0.0
2018-07-26,-0.0
2018-07-27,-0.0
2018-07-30,0.0
2018-07-31,-0.0
2018-08-01,0.0
2018-08-02,-0.0
2018-08-03,-0.0
2018-08-06,0.0
2018-08-07,0.0
2018-08-08,-0.0
2018-08-09,0.0
2018-08-10,0.0
2018-08-13,0.0
2018-08-14,0.0
2018-08-15,-0.0
2018-08-16,0.0
2018-08-17,0.0
2018-08-20,0.0
2018-08-21,0.017255977853552058
2018-08-22,-0.010863243293293624
2018-08-23,0.009480058925875232
2018-08-28,
2018-08-29,-0.01006067369863589
2018-08-30,0.01137991061431418
2018-09-04,-0.0010907939923761444
2018-09-06,-0.011771428458044691
2018-09-11,-0.033471589669819966
2018-09-12,-0.029030271720464955
2018-09-14,0.09740749087835204
2018-09-17,-0.009267141351471584
2018-09-18,0.001039229976608269
2018-09-19,0.015094127278481514
2018-09-20,0.0
2018-09-21,-0.0
2018-09-24,0.0
2018-09-25,0.0
2018-09-26,-0.0
2018-09-27,-0.0
2018-09-28,-0.0
2018-10-01,-0.0
2018-10-02,-0.0
2018-10-03,-0.0
2018-10-04,-0.0
2018-10-05,0.0
2018-10-08,0.0
2018-10-09,-0.0
2018-10-10,0.0
2018-10-11,-0.0
2018-10-12,-0.0
2018-10-15,0.0
2018-10-16,0.0
2018-10-17,-0.0
2018-10-18,-0.0
2018-10-19,0.0
2018-10-22,-0.0
2018-10-23,0.0
2018-10-24,-0.0
2018-10-25,0.0
2018-10-26,0.0
2018-10-29,-0.0
2018-10-30,0.0
2018-10-31,0.0
2018-11-01,0.0
2018-11-02,-0.0
2018-11-05,0.0
2018-11-06,0.0
2018-11-07,-0.0
2018-11-08,-0.0
2018-11-09,-0.0
2018-11-12,0.0
2018-11-13,0.0
2018-11-14,-0.0
2018-11-15,-0.0
2018-11-16,0.0
2018-11-19,-0.0
2018-11-20,-0.0
2018-11-23,-0.0
2018-11-26,0.0
2018-12-06,0.0
2018-12-07,-0.0
2018-12-14,-0.0
2018-12-17,0.0
2018-12-18,0.0
2018-12-19,-0.0
2018-12-20,-0.0
2018-12-21,0.0
2018-12-24,0.0
2018-12-26,0.0
2018-12-27,0.04758818978860815
2018-12-28,-0.008450656244729494
2018-12-31,-0.008501878107872996
2019-01-02,0.01102187150035586
2019-01-03,-0.013461670709748574
2019-01-04,0.008222700849206609
2019-01-07,-0.0007013235987292504
2019-01-08,0.002802802203804058
2019-01-09,-0.0009384062532433457
2019-01-10,0.0032269529233347315
2019-01-11,-0.013824436725162217
2019-01-14,0.004521082959463426
2019-01-15,0.02771631410297195
2019-01-16,0.0
2019-01-17,0.0
2019-01-18,-0.0
2019-01-22,0.0
2019-01-23,-0.0
2019-01-24,-0.0
2019-01-25,0.0
2019-01-28,-0.0
2019-01-29,-0.0
2019-01-30,-0.0
2019-01-31,0.0
2019-02-01,-0.0
2019-02-04,-0.0
2019-02-05,-0.0
2019-02-06,-0.0
2019-02-07,-0.0
2019-02-08,-0.0
2019-02-11,-0.0
2019-02-12,0.0
2019-02-13,0.0
2019-02-14,-0.0
2019-02-15,0.0
2019-02-19,-0.0
2019-02-20,-0.0
2019-02-22,0.0
2019-02-25,-0.0
2019-02-26,-0.0
2019-03-01,-0.0
2019-03-08,0.0
2019-03-11,-0.0
2019-03-13,0.0
2019-03-15,-0.0
2019-03-18,-0.0
2019-03-19,0.0
2019-03-20,-0.0
2019-03-21,-0.0
2019-03-22,0.0
2019-03-25,-0.0
2019-03-26,-0.0
2019-03-27,0.0
2019-03-28,-0.0
2019-03-29,0.0
2019-04-01,0.0
2019-04-02,-0.0
2019-04-03,0.0
2019-04-04,-0.0
2019-04-05,0.0
2019-04-08,0.0
2019-04-09,-0.0
2019-04-10,-0.0
2019-04-11,-0.0
2019-04-12,0.0
2019-04-15,0.0
2019-04-16,-0.0
2019-04-17,-0.0
2019-04-18,0.0
2019-04-23,
2019-04-24,-0.0039865671298813885
2019-04-25,0.008451755743965752
2019-04-30,-0.010259487449825633
2019-05-02,-0.046018948167496986
2019-05-08,
2019-05-10,0.013482366117100155
2019-05-16,0.08919360556478485
2019-05-17,0.0
2019-05-20,0.0
2019-05-21,0.0
2019-05-22,-0.0
2019-05-23,0.0
2019-05-24,0.0
2019-05-28,-0.0
2019-05-29,-0.0
2019-05-30,-0.0
2019-05-31,-0.0
2019-06-03,-0.0
2019-06-04,-0.0
2019-06-05,0.0
2019-06-06,0.0
2019-06-07,0.0
2019-06-10,0.0
2019-06-11,0.0
2019-06-12,0.008892863166870713
2019-06-13,0.002771997080530591
2019-06-14,0.018740960684732064
2019-06-17,0.0
2019-06-18,0.0
2019-06-19,0.0
2019-06-20,0.0028648564356521743
2019-06-24,-0.0001983894997781635
2019-06-26,0.00570254930718978
2019-07-03,-0.018047332246018406
2019-07-12,-0.0131339963763689
2019-07-17,0.054932896465264294
2019-07-18,0.0
2019-07-19,0.0
2019-07-22,0.0
2019-07-23,-0.0
2019-07-24,-0.0
2019-07-25,-0.0
2019-07-26,-0.0
2019-07-29,-0.0
2019-07-30,0.0
2019-07-31,0.0
2019-08-01,-0.0
2019-08-02,-0.0
2019-08-05,0.0
2019-08-06,-0.0
2019-08-07,-0.0
2019-08-08,-0.0
2019-08-09,0.0
2019-08-12,0.0
2019-08-13,-0.0
2019-08-14,0.0
2019-08-15,0.0
2019-08-16,-0.0
2019-08-19,-0.0
2019-08-20,0.0
2019-08-21,0.0
2019-08-23,0.0
2019-08-29,-0.0
2019-09-13,0.0
2019-09-16,0.056214286840318935
2019-09-17,0.0
2019-09-18,-0.0
2019-09-19,0.0
2019-09-20,0.0
2019-09-23,-0.0
2019-09-24,0.0
2019-09-25,-0.0
2019-09-26,0.0
2019-09-27,-0.0
2019-09-30,-0.0
2019-10-01,0.0
2019-10-02,0.0
2019-10-03,0.0
2019-10-04,-0.0
2019-10-07,-0.0
2019-10-08,0.0
2019-10-09,-0.0
2019-10-10,0.0
2019-10-11,0.0
2019-10-14,-0.0
2019-10-15,0.0
2019-10-16,-0.0
2019-10-17,-0.0
2019-10-18,-0.0
2019-10-21,0.0
2019-10-22,-0.0
2019-10-23,-0.0
2019-10-24,-0.0
2019-10-25,0.0
2019-10-28,0.0
2019-10-29,0.0
2019-10-30,0.0
2019-10-31,-0.0
2019-11-01,0.0
2019-11-04,0.0
2019-11-05,0.0
2019-11-06,-0.0
2019-11-07,0.0
2019-11-08,0.0
2019-11-11,0.0
2019-11-12,0.0
2019-11-13,0.0
2019-11-14,0.0
2019-11-15,0.0
2019-11-18,-0.0
2019-11-19,-0.0
2019-11-20,0.0
2019-11-25,-0.0
2019-11-26,-0.0
2019-11-27,0.0
2019-12-02,0.0
2019-12-03,0.0
2019-12-04,0.0
2019-12-05,0.0
2019-12-10,-0.0
2019-12-16,0.0
2019-12-17,-0.0
2019-12-18,-0.0
2019-12-19,-0.0
2019-12-20,-0.0
2019-12-23,-0.0
2019-12-24,0.0
2019-12-27,
2019-12-30,-0.0
2019-12-31,0.0
2020-01-02,-0.0
2020-01-03,0.0
2020-01-06,0.0
2020-01-07,-0.0
2020-01-08,-0.0
2020-01-09,0.0
2020-01-10,0.0
2020-01-13,-0.0
2020-01-14,-0.0
2020-01-15,0.0
2020-01-16,0.0
2020-01-17,0.0
2020-01-21,-0.0008442648679375816
2020-01-22,-0.0047169157364690475
2020-01-23,0.0009770740142237269
2020-01-24,-0.0014689828411614987
2020-01-27,0.0012528244063414776
2020-01-28,0.010334852951472632
2020-01-29,-0.011165545225873938
2020-01-30,-0.006319502125544458
2020-01-31,0.00033666834491810453
2020-02-03,0.009012750783412867
2020-02-04,-0.01809335322423685
2020-02-05,0.008741627400655386
2020-02-06,-0.019437916585035027
2020-02-07,-0.01279124507712528
2020-02-10,-0.011751278635211745
2020-02-11,-0.007237500191981802
2020-02-12,0.004607285669875479
2020-02-13,-0.026967713105729908
2020-02-14,-0.0
2020-02-18,-0.012905256757700139
2020-02-19,0.0017417207902962984
2020-02-20,0.005957905522850358
2020-02-21,-0.007114545771624198
2020-02-26,0.027028184802051117
2020-03-03,-0.0019296318139631966
2020-03-06,-0.027626642161859387
2020-03-09,0.011149875651982638
2020-03-11,-0.023252202802686688
2020-03-13,0.041811414910597096
2020-03-17,0.08694874905134309
2020-03-18,0.012791086127286126
2020-03-19,-0.034534690965379276
2020-03-20,0.0
2020-03-23,0.0
2020-03-24,0.0
2020-03-25,-0.0
2020-03-26,0.0
2020-03-27,-0.0
2020-03-30,-0.0
2020-03-31,0.0
2020-04-01,0.0
2020-04-02,0.0
2020-04-03,-0.0
2020-04-06,0.0
2020-04-07,0.0
2020-04-08,-0.0
2020-04-09,-0.0
2020-04-14,
2020-04-15,-0.0
2020-04-16,0.00483596260087623
2020-04-17,0.028179452559470825
2020-04-20,-0.04730675380005142
2020-04-21,0.029656972143671016
2020-04-24,-0.039704564132589396
2020-04-27,0.016269562042732017
2020-05-14,0.03436300935948461
2020-05-15,-0.01315751134714893
2020-05-18,0.024063347193915896
2020-05-19,-0.0
2020-05-20,-0.0
2020-05-21,-0.0
2020-05-22,0.0
2020-05-26,0.0
2020-05-27,-0.0
2020-05-28,0.0
2020-05-29,-0.0
2020-06-01,0.0
2020-06-02,-0.0
2020-06-03,-0.0
2020-06-04,0.0
2020-06-05,0.0
2020-06-08,0.0
2020-06-09,0.0
2020-06-10,-0.0
2020-06-11,-0.0
2020-06-12,-0.0
2020-06-15,0.0
2020-06-16,-0.0
2020-06-17,0.0
2020-06-19,0.0
2020-07-08,0.0
2020-07-17,0.08523381295405294
2020-07-20,-0.016923691850257955
2020-07-21,0.008436090070727544
2020-07-22,-0.005831096979077469
2020-07-23,0.0135866121717928
2020-07-24,-0.011689994187350946
2020-07-27,-0.022447561195409124
2020-07-28,0.0036072580463193202
2020-07-29,0.007016890611655616
2020-07-30,-0.002534517357899829
2020-07-31,-0.003527476871507739
2020-08-03,0.003678367026025784
2020-08-04,0.006463474997873113
2020-08-05,-0.007244654616443502
2020-08-06,-0.015390578852021379
2020-08-07,0.006906936055550572
2020-08-10,0.024932690051797633
2020-08-11,-0.0037147535986612155
2020-08-12,-0.002044930278812321
2020-08-13,-0.01167881276590532
2020-08-14,0.02463722212376877
2020-08-17,-0.0011832366184133906
2020-08-18,-0.045053328156318004
2020-08-19,0.03084358427452382
2020-08-20,-0.027106127253914085
2020-08-21,0.023918510316524193
2020-08-28,-0.051181089988862914
2020-09-09,
2020-09-11,0.015517961293732329
2020-09-16,0.053540707508887016
2020-09-17,0.006447223707831502
2020-09-18,0.0
2020-09-21,-0.0
2020-09-22,-0.0
2020-09-23,0.0
2020-09-24,-0.0
2020-09-25,-0.0
2020-09-28,0.0
2020-09-29,0.0
2020-09-30,-0.0
2020-10-01,-0.0
2020-10-02,0.0
2020-10-05,-0.0
2020-10-06,-0.0
2020-10-07,0.0
2020-10-08,0.0
2020-10-09,-0.0
2020-10-12,-0.0
2020-10-13,-0.0
2020-10-14,0.0
2020-10-15,-0.0
2020-10-16,0.0
2020-10-19,0.0
2020-10-20,0.0
2020-10-21,0.0
2020-10-22,-0.0
2020-10-23,0.0
2020-10-26,0.0
2020-10-27,-0.0
2020-10-28,-0.0
2020-10-29,-0.0
2020-10-30,-0.0
2020-11-02,-0.0
2020-11-03,0.0
2020-11-04,-0.0
2020-11-05,0.0
2020-11-06,0.0
2020-11-09,0.0
2020-11-10,0.0
2020-11-11,-0.0
2020-11-12,-0.0
2020-11-13,0.0
2020-11-16,0.048254213612513475
2020-12-04,-0.0396225022557397
2020-12-08,-0.0
2020-12-16,0.06488433153764533
2020-12-17,-0.00844216226368839
2020-12-18,0.02014727077184163
2020-12-21,0.0
2020-12-22,-0.0
2020-12-23,0.0
2020-12-24,0.0
2020-12-29,
2020-12-30,0.0
2020-12-31,-0.0
2021-01-04,-0.0
2021-01-05,0.0
2021-01-06,-0.0
2021-01-07,0.0
2021-01-08,0.0
2021-01-11,-0.0
2021-01-12,-0.0
2021-01-13,-0.0
2021-01-14,0.0
2021-01-15,-0.0
2021-01-19,0.0
2021-01-20,-0.0
2021-01-21,0.0
2021-01-22,-0.0
2021-01-25,0.0
2021-01-26,0.0
2021-01-27,-0.0
2021-01-28,0.0
2021-01-29,-0.0
2021-02-01,0.0
2021-02-02,0.0
2021-02-03,-0.0
2021-02-04,0.0
2021-02-05,0.0
2021-02-08,-0.0
2021-02-09,-0.0
2021-02-10,0.0
2021-02-11,-0.0
2021-02-12,-0.0
2021-02-17,-0.0
2021-02-18,0.0
2021-03-04,-0.0
2021-03-10,0.0645693525370324
2021-03-15,-0.0
2021-03-16,-0.0
2021-03-17,0.3675327199365129
2021-03-18,-0.0
2021-03-19,-0.0
2021-03-22,0.0
2021-03-23,-0.0
2021-03-24,-0.0
2021-03-25,0.0
2021-03-26,-0.0
2021-03-29,-0.0
2021-03-30,-0.0
2021-03-31,0.0
2021-04-01,0.0
2021-04-06,
2021-04-07,0.0
2021-04-08,0.0
2021-04-09,0.0
2021-04-12,0.0
2021-04-13,-0.0
2021-04-14,0.0
2021-04-15,-0.0
2021-04-16,-0.0
2021-04-19,0.0
2021-04-20,-0.0
2021-04-21,-0.0
2021-04-22,0.0
2021-04-23,0.0
2021-04-30,-0.0
2021-05-14,-0.0
2021-05-17,-0.0
2021-05-18,0.0
2021-05-19,0.0
2021-05-20,0.0
2021-05-21,-0.0
2021-05-24,-0.0
2021-05-25,0.0
2021-05-26,0.0
2021-05-27,0.0
