date,pnl
2011-07-06,0.0
2011-07-07,-0.0
2011-07-12,0.0
2011-07-13,0.0
2011-07-15,-0.0
2011-07-18,-0.0
2011-07-19,0.0
2011-07-20,-0.0
2011-07-21,0.0
2011-07-22,-0.0
2011-07-25,-0.0
2011-07-26,0.0
2011-07-27,-0.0
2011-07-28,-0.0
2011-07-29,0.0
2011-08-01,-0.0
2011-08-02,0.0
2011-08-03,0.0
2011-08-04,-0.0
2011-08-05,0.0
2011-08-08,-0.0
2011-08-09,-0.0
2011-08-10,-0.0
2011-08-11,0.0
2011-08-12,-0.0
2011-08-15,0.0
2011-08-16,-0.0
2011-08-17,0.0
2011-08-18,-0.0
2011-08-19,0.0
2011-08-22,-0.0
2011-08-23,0.0
2011-08-24,-0.0
2011-08-25,0.0
2011-08-29,0.0
2011-08-30,-0.0
2011-09-01,0.0
2011-09-07,0.0
2011-09-08,-0.0
2011-09-09,-0.0
2011-09-12,0.0
2011-09-13,-0.0
2011-09-14,-0.0
2011-09-16,-0.0
2011-09-19,-0.0
2011-09-20,0.0
2011-09-21,-0.0
2011-09-22,-0.0
2011-09-23,0.0
2011-09-26,0.0
2011-09-27,0.0
2011-09-28,-0.0
2011-09-29,0.0
2011-09-30,-0.0
2011-10-03,-0.0
2011-10-04,0.0
2011-10-05,0.0
2011-10-06,0.0
2011-10-07,-0.0
2011-10-10,0.0
2011-10-11,-0.0
2011-10-12,0.0
2011-10-13,-0.0
2011-10-14,0.0
2011-10-17,-0.0
2011-10-18,0.0
2011-10-19,0.0
2011-10-20,-0.0
2011-10-21,0.0
2011-10-24,0.0
2011-10-25,0.0
2011-10-26,0.0
2011-10-27,0.0
2011-10-28,-0.0
2011-10-31,-0.0
2011-11-01,-0.0
2011-11-02,0.0
2011-11-03,0.0
2011-11-04,-0.0
2011-11-07,0.0
2011-11-08,0.0
2011-11-09,-0.0
2011-11-10,-0.0
2011-11-11,0.0
2011-11-14,-0.0
2011-11-15,-0.0
2011-11-16,0.0
2011-11-17,0.0
2011-11-18,0.0
2011-11-21,-0.0
2011-11-22,0.0
2011-11-23,-0.0
2011-11-25,0.0
2011-11-28,-0.0
2011-12-01,-0.0
2011-12-02,0.0
2011-12-09,-0.0
2011-12-12,-0.0
2011-12-13,0.0
2011-12-15,0.0
2011-12-16,-0.0
2011-12-19,0.0
2011-12-20,0.0
2011-12-21,-0.0
2011-12-22,0.0
2011-12-23,0.0
2011-12-27,0.0
2011-12-28,-0.0
2011-12-29,0.0
2011-12-30,0.0
2012-01-03,0.0
2012-01-04,-0.0
2012-01-05,-0.0
2012-01-06,0.0
2012-01-09,0.0
2012-01-10,0.0
2012-01-11,-0.0
2012-01-12,0.0
2012-01-13,-0.0
2012-01-17,0.0
2012-01-18,0.0
2012-01-19,-0.0
2012-01-20,0.0
2012-01-23,-0.0
2012-01-24,-0.0
2012-01-25,0.0
2012-01-26,0.0
2012-01-27,-0.0
2012-01-30,0.0
2012-01-31,0.0
2012-02-01,-0.0
2012-02-02,-0.0
2012-02-03,0.0
2012-02-06,-0.0
2012-02-07,-0.0
2012-02-08,-0.0
2012-02-09,0.0
2012-02-10,-0.0
2012-02-13,0.0
2012-02-14,0.0
2012-02-15,-0.0
2012-02-16,0.0
2012-02-17,-0.0
2012-02-21,-0.0
2012-02-22,-0.0
2012-02-23,0.0
2012-02-24,0.0
2012-02-28,0.0
2012-02-29,-0.0
2012-03-01,-0.0
2012-03-02,0.0
2012-03-05,0.0
2012-03-06,-0.0
2012-03-08,0.0
2012-03-09,-0.0
2012-03-12,0.0
2012-03-13,-0.0
2012-03-15,0.0
2012-03-16,-0.0
2012-03-19,0.0
2012-03-20,-0.0
2012-03-21,-0.0
2012-03-22,0.0
2012-03-23,-0.0
2012-03-26,-0.0
2012-03-27,-0.0
2012-03-28,-0.0
2012-03-29,-0.0
2012-03-30,0.0
2012-04-02,-0.0
2012-04-03,-0.0
2012-04-04,-0.0
2012-04-05,-0.0
2012-04-10,0.008995781750415325
2012-04-11,0.022317172606588876
2012-04-12,-0.002860287345094574
2012-04-13,0.007202360970261539
2012-04-16,0.013089128155734406
2012-04-17,0.009996094325074967
2012-04-18,-0.01685358036587046
2012-04-19,0.0
2012-04-20,0.0
2012-04-23,-0.0
2012-04-24,0.0
2012-04-25,-0.0
2012-04-26,0.0
2012-04-30,-0.0
2012-05-01,0.0
2012-05-08,-0.018783870857340724
2012-05-09,-0.007433269428676651
2012-05-10,0.017645868517906123
2012-05-11,-0.05221431321725477
2012-05-14,0.04847490704779068
2012-05-16,-0.036361633464634426
2012-05-17,-0.0050415363112160695
2012-05-18,0.007240200276949903
2012-05-21,-0.004767547029390085
2012-05-22,-0.011734032005369186
2012-05-23,-0.009728443160106678
2012-05-24,0.012596885756006086
2012-05-25,-0.004678450439811798
2012-05-29,0.004796688174807057
2012-05-30,-0.00407287313218584
2012-05-31,-0.0007924026477730281
2012-06-01,0.0074545386849571155
2012-06-04,0.019633977807599727
2012-06-05,0.02768254750231717
2012-06-06,-0.02485487524211189
2012-06-07,0.005412465455268012
2012-06-08,-0.01358141038975431
2012-06-11,-0.006781828039736528
2012-06-12,0.021194653886302976
2012-06-13,-0.019026071118104674
2012-06-14,-0.011190051409364736
2012-06-15,-0.0026875043042163954
2012-06-18,-0.00581353445340594
2012-06-19,0.012499156993288841
2012-06-20,0.002680863352166437
2012-06-21,-0.021871673878456493
2012-06-22,-0.010327952565616671
2012-06-25,0.016441267674807657
2012-06-26,0.00920662477027623
2012-06-27,-0.029742746521418173
2012-06-28,0.01197351021277522
2012-06-29,0.02492467565974392
2012-07-02,-0.017273423609642857
2012-07-03,0.0036506906974864105
2012-07-05,0.014162377347504106
2012-07-11,0.009513114807580936
2012-07-17,0.008960175113458195
2012-07-18,-0.0
2012-07-19,0.0
2012-07-20,-0.0
2012-07-23,0.0
2012-07-24,0.0
2012-07-25,-0.0
2012-07-26,0.0
2012-07-27,-0.0
2012-07-30,-0.0
2012-07-31,0.0
2012-08-01,-0.0
2012-08-02,0.0
2012-08-03,0.0
2012-08-06,0.0
2012-08-07,0.0
2012-08-08,0.0
2012-08-09,0.0
2012-08-10,0.0
2012-08-13,-0.0
2012-08-14,0.0
2012-08-15,0.0
2012-08-16,0.0
2012-08-17,0.0
2012-08-20,-0.0
2012-08-21,0.0
2012-08-22,-0.0
2012-08-23,-0.0
2012-08-24,0.0
2012-08-27,0.0
2012-08-28,-0.0
2012-08-29,0.0
2012-08-30,0.0
2012-08-31,0.0
2012-09-04,-0.0
2012-09-05,0.0
2012-09-06,-0.0
2012-09-07,0.0
2012-09-10,-0.0
2012-09-11,0.0
2012-09-12,-0.0
2012-09-13,-0.0
2012-09-14,-0.0
2012-09-17,-0.0
2012-09-18,0.0
2012-09-19,-0.0
2012-09-20,-0.0
2012-09-21,0.0
2012-09-24,-0.0
2012-09-25,0.0
2012-09-26,-0.0
2012-09-27,0.0
2012-09-28,-0.0
2012-10-01,0.0
2012-10-02,0.0
2012-10-03,0.0
2012-10-04,0.0
2012-10-05,-0.0
2012-10-08,-0.0
2012-10-09,0.0
2012-10-10,0.0
2012-10-11,-0.0
2012-10-12,0.0
2012-10-15,-0.0
2012-10-16,-0.0
2012-10-17,0.0
2012-10-18,-0.0
2012-10-19,0.0
2012-10-22,0.0
2012-10-23,-0.0
2012-10-24,0.0
2012-10-25,-0.0
2012-10-26,-0.0
2012-10-29,-0.0
2012-10-30,0.0
2012-10-31,-0.0
2012-11-01,0.0
2012-11-02,0.0
2012-11-05,0.0
2012-11-06,0.0
2012-11-07,-0.0
2012-11-08,-0.0
2012-11-09,-0.0
2012-11-12,0.0
2012-11-13,-0.0
2012-11-14,0.0
2012-11-15,0.0
2012-11-16,0.0
2012-11-19,-0.0
2012-11-20,0.0
2012-11-21,0.0
2012-11-23,0.0
2012-11-26,-0.0
2012-11-27,-0.003430039587426412
2012-11-29,0.008492217071065646
2012-11-30,-0.002911628141026448
2012-12-03,-0.011924183600671984
2012-12-04,0.036009292844527044
2012-12-05,-0.006121624451596336
2012-12-11,0.0
2012-12-12,-0.0
2012-12-14,-0.0
2012-12-17,-0.0
2012-12-18,0.0
2012-12-19,-0.0
2012-12-20,-0.0
2012-12-21,-0.0
2012-12-24,-0.0
2012-12-27,0.0
2012-12-28,-0.0
2012-12-31,-0.0
2013-01-02,0.0
2013-01-03,0.0
2013-01-04,-0.0
2013-01-07,0.0
2013-01-08,-0.0
2013-01-09,0.0
2013-01-10,0.0
2013-01-11,-0.0
2013-01-14,-0.0
2013-01-15,0.0
2013-01-16,-0.0
2013-01-17,0.0
2013-01-18,-0.0
2013-01-22,0.0
2013-01-23,0.0
2013-01-24,-0.0
2013-01-25,0.0
2013-01-28,-0.0
2013-01-29,-0.0
2013-01-30,0.0
2013-01-31,-0.0
2013-02-01,-0.0
2013-02-04,0.0
2013-02-05,-0.0
2013-02-06,0.0
2013-02-07,0.0
2013-02-08,0.0
2013-02-11,-0.0
2013-02-12,0.0
2013-02-13,-0.0
2013-02-14,0.0
2013-02-15,0.0
2013-02-19,-0.0
2013-02-20,-0.0
2013-02-21,0.0
2013-02-22,0.0
2013-02-25,-0.0
2013-02-26,0.0
2013-03-01,0.0
2013-03-04,-0.0
2013-03-08,-0.0
2013-03-11,0.0
2013-03-12,-0.0
2013-03-14,-0.0
2013-03-15,-0.0
2013-03-18,0.0
2013-03-19,-0.0
2013-03-20,0.0
2013-03-21,0.0
2013-03-22,0.0
2013-03-25,-0.0
2013-03-26,0.0
2013-03-27,-0.0
2013-03-28,0.0
2013-04-02,-0.0
2013-04-03,0.0
2013-04-04,0.0
2013-04-05,-0.0
2013-04-08,-0.0
2013-04-09,0.0
2013-04-10,-0.0
2013-04-11,0.0
2013-04-12,0.0
2013-04-15,-0.0
2013-04-16,0.0
2013-04-17,-0.0
2013-04-18,0.0
2013-04-19,-0.0
2013-04-22,0.0
2013-04-23,-0.0
2013-04-24,0.0
2013-04-25,0.0
2013-04-26,-0.0
2013-04-29,0.0
2013-04-30,-0.0
2013-05-03,0.0
2013-05-07,-0.0
2013-05-08,0.0
2013-05-09,-0.0
2013-05-10,-0.0
2013-05-13,-0.0
2013-05-14,-0.0
2013-05-16,0.0
2013-05-17,-0.0
2013-05-20,0.0
2013-05-21,-0.0
2013-05-22,-0.0
2013-05-23,0.0
2013-05-24,-0.0
2013-05-28,-0.0
2013-05-29,0.0
2013-05-30,0.0
2013-05-31,-0.0
2013-06-03,0.0
2013-06-04,-0.0
2013-06-05,-0.0
2013-06-06,0.0
2013-06-07,-0.0
2013-06-10,0.0
2013-06-11,0.0
2013-06-12,0.0
2013-06-13,-0.0
2013-06-14,-0.0
2013-06-17,0.0
2013-06-18,0.0
2013-06-19,-0.0
2013-06-20,0.0
2013-06-21,-0.0
2013-06-24,0.0
2013-06-25,-0.0
2013-06-26,0.0
2013-07-01,-0.0
2013-07-05,-0.0
2013-07-09,-0.0
2013-07-10,0.0
2013-07-17,-0.0
2013-07-18,0.0
2013-07-19,0.0
2013-07-22,0.0
2013-07-23,-0.0
2013-07-24,-0.0
2013-07-25,0.0
2013-07-26,-0.0
2013-07-29,-0.0
2013-07-30,0.0
2013-07-31,0.0
2013-08-01,0.0
2013-08-02,0.0
2013-08-05,-0.0
2013-08-06,0.0
2013-08-07,0.0
2013-08-08,-0.0
2013-08-09,-0.0
2013-08-12,0.0
2013-08-13,-0.0
2013-08-14,0.0
2013-08-15,-0.0
2013-08-16,-0.0
2013-08-19,0.0
2013-08-20,-0.0
2013-08-21,-0.0
2013-08-22,-0.0
2013-08-23,0.0
2013-08-26,0.0
2013-08-27,-0.0
2013-08-28,0.0
2013-08-29,-0.0
2013-08-30,-0.0
2013-09-03,0.0
2013-09-04,0.0
2013-09-05,-0.00905371131750117
2013-09-06,-0.0007622706526692544
2013-09-10,-0.0035502002768434313
2013-09-11,0.0004888403431009291
2013-09-12,0.0055226489584472484
2013-09-16,0.012081087138682152
2013-09-17,0.0024130663549464335
2013-09-18,-0.0
2013-09-19,-0.0
2013-09-20,0.0
2013-09-23,-0.0
2013-09-24,0.0
2013-09-25,-0.0
2013-09-26,0.0
2013-09-27,0.0
2013-09-30,-0.0
2013-10-01,0.0
2013-10-02,0.0
2013-10-03,-0.0
2013-10-04,0.0
2013-10-07,0.0
2013-10-09,-0.0
2013-10-10,0.0
2013-10-11,-0.0
2013-10-14,0.0
2013-10-15,0.0
2013-10-16,-0.0
2013-10-17,0.0
2013-10-18,-0.0
2013-10-21,-0.00629858572509848
2013-10-22,0.0
2013-10-23,-0.0
2013-10-24,-0.0044796028347648745
2013-10-25,-0.003937588419949232
2013-10-28,0.0
2013-10-29,-0.0
2013-10-30,0.0
2013-10-31,-0.0
2013-11-01,-0.0
2013-11-04,0.0
2013-11-05,0.0
2013-11-06,-0.0
2013-11-07,-0.0
2013-11-08,0.008698909279817233
2013-11-11,-0.007358001537760114
2013-11-12,0.006231265983299112
2013-11-13,0.0
2013-11-14,-0.0
2013-11-15,0.0
2013-11-18,0.0
2013-11-19,0.0
2013-11-20,0.0
2013-11-21,0.0
2013-11-22,-0.0
2013-11-25,-0.0
2013-11-26,0.0
2013-11-27,0.0
2013-11-29,0.005227264109324729
2013-12-02,-0.006727890095029264
2013-12-03,-0.0027712043290559754
2013-12-04,0.008847474594247045
2013-12-05,0.004348862776880512
2013-12-06,-0.010926958464528659
2013-12-09,0.0
2013-12-10,0.00924653781479765
2013-12-11,0.005753274826895561
2013-12-12,-0.01042851674700507
2013-12-16,-0.0
2013-12-17,-0.0
2013-12-18,0.0
2013-12-19,-0.0
2013-12-20,0.0
2013-12-23,-0.0
2013-12-24,-0.0
2013-12-27,-0.0
2013-12-30,0.0
2013-12-31,-0.0
2014-01-02,-0.0
2014-01-03,0.0
2014-01-06,-0.0019275425997941522
2014-01-07,0.0
2014-01-08,0.0
2014-01-09,-0.0
2014-01-10,-0.0
2014-01-13,-0.0
2014-01-14,0.0
2014-01-15,-0.0
2014-01-16,-0.0
2014-01-17,0.0
2014-01-21,-0.0
2014-01-22,0.0
2014-01-23,-0.0
2014-01-24,-0.008635011007341693
2014-01-27,0.018776306672850337
2014-01-28,-0.005406913144618685
2014-01-29,0.0
2014-01-30,-0.0
2014-01-31,-0.0
2014-02-03,0.0
2014-02-04,0.0
2014-02-05,-0.0
2014-02-06,0.0
2014-02-07,-0.0
2014-02-10,-0.0
2014-02-11,0.0
2014-02-12,-0.0
2014-02-13,-0.0
2014-02-14,0.0
2014-02-18,-0.0
2014-02-19,0.0
2014-02-20,0.0
2014-02-21,-0.0
2014-02-24,0.0
2014-02-25,0.0
2014-02-26,0.0
2014-02-27,-0.0
2014-02-28,-0.0
2014-03-03,-0.0
2014-03-04,-0.0
2014-03-06,0.0
2014-03-07,0.0
2014-03-10,-0.0
2014-03-11,0.0
2014-03-12,-0.0
2014-03-13,0.0
2014-03-17,-0.0
2014-03-18,-0.0
2014-03-19,-0.0
2014-03-20,0.0
2014-03-21,-0.0
2014-03-24,-0.0
2014-03-25,0.0
2014-03-26,0.0
2014-03-27,-0.0
2014-03-28,0.0
2014-03-31,-0.0
2014-04-01,0.0
2014-04-02,0.0
2014-04-03,-0.0
2014-04-04,0.0
2014-04-07,-0.0
2014-04-08,0.0
2014-04-09,-0.0
2014-04-10,-0.0
2014-04-11,-0.0
2014-04-14,0.0
2014-04-15,-0.0
2014-04-16,0.0
2014-04-17,-0.0
2014-04-22,0.0
2014-04-23,0.0
2014-04-24,-0.0
2014-04-25,0.0
2014-04-28,-0.0
2014-04-30,0.0
2014-05-01,-0.0
2014-05-02,-0.0026173425837424926
2014-05-05,0.0
2014-05-06,0.0
2014-05-07,-0.0
2014-05-08,0.0
2014-05-12,0.0
2014-05-13,-0.0
2014-05-14,0.0
2014-05-15,-0.0
2014-05-16,0.0
2014-05-19,-0.0
2014-05-20,0.0
2014-05-21,0.0
2014-05-22,-0.0
2014-05-23,0.0
2014-05-27,-0.0
2014-05-28,-0.0
2014-05-29,0.0
2014-05-30,-0.0
2014-06-02,0.0
2014-06-03,0.0
2014-06-04,-0.0
2014-06-05,0.0
2014-06-06,-0.0
2014-06-09,0.0
2014-06-10,-0.0
2014-06-11,0.0
2014-06-12,-0.0
2014-06-13,0.0
2014-06-16,0.0
2014-06-17,0.0
2014-06-18,-0.0
2014-06-19,0.0
2014-06-20,-0.0
2014-06-23,0.0
2014-06-24,-0.0
2014-06-25,0.0
2014-06-26,-0.0
2014-06-27,0.0
2014-07-02,-0.008607315962135539
2014-07-07,0.004953232897898291
2014-07-09,0.007196181335461668
2014-07-10,-0.008742705246251248
2014-07-11,5.200193949377822e-05
2014-07-15,0.01430899435774635
2014-07-17,-0.014515201116906672
2014-07-18,0.003297562156320516
2014-07-21,0.0038265449215442414
2014-07-22,-0.0027341127771462388
2014-07-23,0.011629070966642624
2014-07-24,0.0031318894257615854
2014-07-25,0.0
2014-07-28,0.0
2014-07-29,-0.0
2014-07-30,-0.0
2014-07-31,-0.0
2014-08-01,0.0
2014-08-04,0.0
2014-08-05,0.0
2014-08-06,-0.0
2014-08-07,0.0
2014-08-08,-0.0
2014-08-11,0.0
2014-08-12,-0.0
2014-08-13,-0.0
2014-08-14,-0.0
2014-08-15,0.0
2014-08-18,0.0
2014-08-19,-0.0
2014-08-20,0.0
2014-08-21,0.0
2014-08-22,-0.0
2014-08-25,0.0
2014-08-26,-0.0
2014-08-27,0.0
2014-08-28,-0.0
2014-08-29,0.0
2014-09-02,0.0
2014-09-04,-0.005319333969969196
2014-09-05,0.009167451531167818
2014-09-08,0.016542882259492474
2014-09-09,0.0
2014-09-10,-0.0
2014-09-11,-0.0
2014-09-12,-0.0
2014-09-16,0.0
2014-09-17,0.0
2014-09-18,0.0
2014-09-19,-0.0
2014-09-22,0.0
2014-09-23,-0.0
2014-09-24,-0.0
2014-09-25,0.0
2014-09-26,-0.0
2014-09-29,0.0
2014-09-30,-0.0
2014-10-01,0.0
2014-10-02,0.006616355627891226
2014-10-03,0.007698607033492002
2014-10-06,-0.006227222114171936
2014-10-07,-0.0
2014-10-08,-0.0
2014-10-09,0.0
2014-10-10,0.0
2014-10-13,-0.0
2014-10-14,0.0
2014-10-15,-0.0
2014-10-16,-0.0
2014-10-17,-0.0
2014-10-20,0.0
2014-10-21,-0.0
2014-10-22,-0.0
2014-10-23,0.0
2014-10-24,0.0
2014-10-27,-0.0
2014-10-28,0.0
2014-10-29,-0.0
2014-10-30,0.0
2014-10-31,-0.0
2014-11-03,0.0
2014-11-04,-0.0
2014-11-05,-0.0
2014-11-06,0.0
2014-11-07,-0.0
2014-11-10,0.0
2014-11-11,-0.0
2014-11-12,-0.0
2014-11-13,0.0
2014-11-14,0.0
2014-11-17,-0.0
2014-11-18,0.0
2014-11-19,0.0
2014-11-20,0.0
2014-11-21,-0.0
2014-11-25,0.0
2014-12-01,-0.0
2014-12-02,-0.0
2014-12-04,-0.0
2014-12-05,-0.0
2014-12-08,0.0
2014-12-09,0.0
2014-12-10,-0.0
2014-12-11,0.0
2014-12-12,-0.009765319507991116
2014-12-16,0.0020810067748274945
2014-12-17,-0.0
2014-12-18,0.0
2014-12-19,-0.0
2014-12-22,0.0
2014-12-23,-0.0
2014-12-24,0.0
2014-12-26,-0.0
2014-12-29,0.0
2014-12-30,0.0
2014-12-31,-0.0
2015-01-02,0.0
2015-01-05,0.0
2015-01-06,-0.0
2015-01-07,0.0
2015-01-08,0.0
2015-01-09,-0.0
2015-01-12,-0.0
2015-01-13,-0.0
2015-01-14,0.0
2015-01-15,-0.0
2015-01-16,0.0
2015-01-20,0.0
2015-01-21,-0.0
2015-01-22,-0.0
2015-01-23,0.0
2015-01-26,0.0
2015-01-27,-0.0
2015-01-28,-0.0
2015-01-29,-0.0
2015-01-30,-0.0
2015-02-02,0.0
2015-02-03,0.0
2015-02-04,-0.004496452441243769
2015-02-05,-0.0010241453460320665
2015-02-06,-0.005985173648434015
2015-02-09,0.010893185049308859
2015-02-10,0.0
2015-02-11,-0.0
2015-02-12,0.0
2015-02-13,-0.0
2015-02-17,0.0
2015-02-18,0.0
2015-02-19,-0.0
2015-02-20,-0.0
2015-02-23,0.0
2015-02-24,-0.0
2015-02-25,0.0
2015-02-26,0.020262601125538494
2015-02-27,-0.030270773780449057
2015-03-02,-0.0
2015-03-03,-0.019481123088755672
2015-03-04,0.013680700094954382
2015-03-05,-0.00011290407263599839
2015-03-06,0.006628024049767948
2015-03-09,-0.010710634800048587
2015-03-10,-0.010615340291233415
2015-03-11,0.008722769382675882
2015-03-13,0.007577973146523665
2015-03-17,0.02945785791104813
2015-03-18,-0.0012808365623092326
2015-03-19,0.01770791331267421
2015-03-20,-0.023704231200438502
2015-03-23,0.001890105026575844
2015-03-24,0.008227012318190674
2015-03-25,-0.0064532227318970055
2015-03-26,-0.0
2015-03-27,0.0
2015-03-30,-0.0
2015-03-31,0.0
2015-04-01,0.0
2015-04-02,-0.0
2015-04-06,0.0
2015-04-07,-0.0
2015-04-08,0.0
2015-04-09,-0.0
2015-04-10,0.0
2015-04-13,0.0
2015-04-14,0.0
2015-04-15,-0.0
2015-04-16,-0.005332763464661333
2015-04-17,-0.0035179839471315127
2015-04-20,0.009955051055525384
2015-04-21,0.00011196231764750136
2015-04-22,-0.006267288053120958
2015-04-23,0.0026383049508261845
2015-04-24,0.006854188548401231
2015-04-27,-0.0
2015-04-28,0.0
2015-04-29,-0.0
2015-04-30,0.0031001071625381027
2015-05-08,-0.0
2015-05-11,-0.0
2015-05-14,0.0
2015-05-15,0.0
2015-05-18,-0.0
2015-05-19,-0.0
2015-05-20,0.0
2015-05-21,0.0
2015-05-22,-0.0
2015-05-26,0.0
2015-05-27,-0.0
2015-05-28,0.0
2015-05-29,-0.0
2015-06-01,0.0
2015-06-02,0.0
2015-06-03,-0.0
2015-06-04,-0.0
2015-06-05,-0.0
2015-06-08,0.0
2015-06-09,-0.0
2015-06-10,0.0
2015-06-11,-0.0
2015-06-12,0.0
2015-06-15,0.0
2015-06-16,-0.0
2015-06-17,0.0
2015-06-18,0.0
2015-06-19,-0.0
2015-06-22,-0.0
2015-06-23,0.0
2015-06-25,0.0
2015-06-26,0.0
2015-06-29,0.0
2015-06-30,-0.0
2015-07-06,-0.01249269017460488
2015-07-07,0.018022733656365374
2015-07-10,-0.024932060078326258
2015-07-14,0.0022624887050561177
2015-07-15,0.010265472948433548
2015-07-17,0.007747187080974549
2015-07-20,-0.000492597789218793
2015-07-21,0.002452467483310205
2015-07-22,0.0010047642588415472
2015-07-23,0.003547018459118932
2015-07-24,-0.00016741511052155433
2015-07-27,0.0042658511443433205
2015-07-28,-0.0035619248279432033
2015-07-29,0.0026455448167778638
2015-07-30,-0.0033986728269324645
2015-07-31,0.002101766623488238
2015-08-03,0.0036598010734830346
2015-08-04,-0.006144722340214548
2015-08-05,-0.002844793976091782
2015-08-06,0.005399073495523812
2015-08-07,0.008123164338363513
2015-08-10,-0.011762692618414686
2015-08-11,0.0047539473583259936
2015-08-12,0.0025830283403456555
2015-08-13,0.004462552532464301
2015-08-14,0.0
2015-08-17,-0.0
2015-08-18,0.0
2015-08-19,-0.0
2015-08-20,0.0
2015-08-21,0.0
2015-08-24,-0.0
2015-08-25,-0.0
2015-08-26,-0.0
2015-08-27,0.0
2015-08-28,-0.0
2015-08-31,0.0
2015-09-01,0.0
2015-09-02,-0.0
2015-09-08,0.0
2015-09-10,-0.0
2015-09-11,-0.0
2015-09-14,-0.0
2015-09-16,0.0
2015-09-17,-0.0
2015-09-18,0.0
2015-09-21,0.0
2015-09-22,-0.0
2015-09-23,0.0
2015-09-24,0.0
2015-09-25,-0.0
2015-09-28,0.0
2015-09-29,0.0
2015-09-30,-0.0
2015-10-01,-0.0
2015-10-02,0.0
2015-10-05,-0.0
2015-10-06,0.0
2015-10-07,-0.0
2015-10-08,-0.0
2015-10-09,-0.0
2015-10-12,0.0
2015-10-13,-0.0
2015-10-14,0.0
2015-10-15,-0.0
2015-10-16,-0.0
2015-10-19,0.0
2015-10-20,0.0011007495439767857
2015-10-21,-0.0035583310432269026
2015-10-22,-0.0
2015-10-23,0.0
2015-10-26,0.0
2015-10-27,-0.0
2015-10-28,0.0
2015-10-29,0.0
2015-10-30,0.0
2015-11-02,-0.0
2015-11-03,-0.0
2015-11-04,0.0
2015-11-05,-0.0
2015-11-06,-0.0
2015-11-09,0.0
2015-11-10,-0.0
2015-11-11,0.0
2015-11-12,-0.0
2015-11-13,-0.0
2015-11-16,0.0
2015-11-17,-0.0
2015-11-18,0.0
2015-11-19,0.0
2015-11-20,-0.0
2015-11-23,0.0
2015-11-24,-0.0
2015-11-25,0.0
2015-11-30,0.0
2015-12-01,-0.0
2015-12-02,-0.0
2015-12-04,0.0
2015-12-07,-0.0
2015-12-08,-0.0
2015-12-09,-0.009117262975621319
2015-12-10,0.0025832029316557427
2015-12-11,0.005037073089250044
2015-12-14,-0.007604257851498774
2015-12-16,0.014119169173927356
2015-12-17,0.013181793201937365
2015-12-18,-0.0032631769078186575
2015-12-21,-0.0
2015-12-22,-0.0
2015-12-23,0.0
2015-12-24,-0.0
2015-12-28,-0.0
2015-12-29,0.0
2015-12-30,0.0
2015-12-31,-0.0
2016-01-04,-0.0
2016-01-05,-0.0
2016-01-06,-0.0
2016-01-07,0.0
2016-01-08,-0.0
2016-01-11,0.0
2016-01-12,-0.0
2016-01-13,0.0
2016-01-14,-0.0
2016-01-15,-0.0
2016-01-19,0.0025729935484730478
2016-01-20,0.0031037973388785417
2016-01-21,0.0019874666595298563
2016-01-22,0.005050317258093154
2016-01-25,-0.0
2016-01-26,0.0
2016-01-27,-0.0
2016-01-28,0.0
2016-01-29,-0.0
2016-02-01,0.0
2016-02-02,-0.009955088679803464
